agreement	disagreement	correct_verb	incorrect_verb	subject_index	verb_index	number1	number2	completed
De meiden onder de fietsen kennen	De meiden onder de fietsen kent	kennen	kent	1	5	plural	plural	De meiden onder de fietsen kennen de persoon.
De ooms bij de bureaus groeten	De ooms bij de bureaus groet	groeten	groet	1	5	plural	plural	De ooms bij de bureaus groeten de persoon.
De moeders bij de stoelen groeten	De moeders bij de stoelen groet	groeten	groet	1	5	plural	plural	De moeders bij de stoelen groeten de persoon.
De vrienden onder de fietsen roepen	De vrienden onder de fietsen roept	roepen	roept	1	5	plural	plural	De vrienden onder de fietsen roepen de persoon.
De advocaten onder de vrachtwagens begrijpen	De advocaten onder de vrachtwagens begrijpt	begrijpen	begrijpt	1	5	plural	plural	De advocaten onder de vrachtwagens begrijpen de persoon.
De ooms op de bomen onderzoeken	De ooms op de bomen onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De ooms op de bomen onderzoeken de persoon.
De ooms onder de bomen steunen	De ooms onder de bomen steunt	steunen	steunt	1	5	plural	plural	De ooms onder de bomen steunen de persoon.
De schrijvers onder de stoelen steunen	De schrijvers onder de stoelen steunt	steunen	steunt	1	5	plural	plural	De schrijvers onder de stoelen steunen de persoon.
De mannen op de stoelen bekritiseren	De mannen op de stoelen bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De mannen op de stoelen bekritiseren de persoon.
De personen naast de ramen kennen	De personen naast de ramen kent	kennen	kent	1	5	plural	plural	De personen naast de ramen kennen de persoon.
De advocaten naast de bomen kennen	De advocaten naast de bomen kent	kennen	kent	1	5	plural	plural	De advocaten naast de bomen kennen de persoon.
De inwoners onder de stoelen verleiden	De inwoners onder de stoelen verleidt	verleiden	verleidt	1	5	plural	plural	De inwoners onder de stoelen verleiden de persoon.
De mannen onder de stoelen groeten	De mannen onder de stoelen groet	groeten	groet	1	5	plural	plural	De mannen onder de stoelen groeten de persoon.
De inwoners naast de bomen herkennen	De inwoners naast de bomen herkent	herkennen	herkent	1	5	plural	plural	De inwoners naast de bomen herkennen de persoon.
De schrijvers onder de tafels missen	De schrijvers onder de tafels mist	missen	mist	1	5	plural	plural	De schrijvers onder de tafels missen de persoon.
De personen achter de bureaus vertrouwen	De personen achter de bureaus vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De personen achter de bureaus vertrouwen de persoon.
De personen bij de vrachtwagens verleiden	De personen bij de vrachtwagens verleidt	verleiden	verleidt	1	5	plural	plural	De personen bij de vrachtwagens verleiden de persoon.
De ooms naast de bureaus begrijpen	De ooms naast de bureaus begrijpt	begrijpen	begrijpt	1	5	plural	plural	De ooms naast de bureaus begrijpen de persoon.
De mannen achter de tafels missen	De mannen achter de tafels mist	missen	mist	1	5	plural	plural	De mannen achter de tafels missen de persoon.
De personen op de ramen zien	De personen op de ramen ziet	zien	ziet	1	5	plural	plural	De personen op de ramen zien de persoon.
De moeders bij de ramen kennen	De moeders bij de ramen kent	kennen	kent	1	5	plural	plural	De moeders bij de ramen kennen de persoon.
De winnaars op de bomen horen	De winnaars op de bomen hoort	horen	hoort	1	5	plural	plural	De winnaars op de bomen horen de persoon.
De meiden bij de bomen vermijden	De meiden bij de bomen vermijdt	vermijden	vermijdt	1	5	plural	plural	De meiden bij de bomen vermijden de persoon.
De personen naast de vrachtwagens stimuleren	De personen naast de vrachtwagens stimuleert	stimuleren	stimuleert	1	5	plural	plural	De personen naast de vrachtwagens stimuleren de persoon.
De tantes achter de fietsen vermijden	De tantes achter de fietsen vermijdt	vermijden	vermijdt	1	5	plural	plural	De tantes achter de fietsen vermijden de persoon.
De vaders op de vrachtwagens vertrouwen	De vaders op de vrachtwagens vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De vaders op de vrachtwagens vertrouwen de persoon.
De ooms achter de bomen steunen	De ooms achter de bomen steunt	steunen	steunt	1	5	plural	plural	De ooms achter de bomen steunen de persoon.
De moeders op de vrachtwagens begrijpen	De moeders op de vrachtwagens begrijpt	begrijpen	begrijpt	1	5	plural	plural	De moeders op de vrachtwagens begrijpen de persoon.
De tantes onder de ramen begrijpen	De tantes onder de ramen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De tantes onder de ramen begrijpen de persoon.
De moeders op de bureaus verleiden	De moeders op de bureaus verleidt	verleiden	verleidt	1	5	plural	plural	De moeders op de bureaus verleiden de persoon.
De vrienden op de fietsen missen	De vrienden op de fietsen mist	missen	mist	1	5	plural	plural	De vrienden op de fietsen missen de persoon.
De vaders achter de stoelen bekritiseren	De vaders achter de stoelen bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De vaders achter de stoelen bekritiseren de persoon.
De personen achter de tafels stimuleren	De personen achter de tafels stimuleert	stimuleren	stimuleert	1	5	plural	plural	De personen achter de tafels stimuleren de persoon.
De vrienden bij de tafels bekritiseren	De vrienden bij de tafels bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De vrienden bij de tafels bekritiseren de persoon.
De inwoners onder de bureaus missen	De inwoners onder de bureaus mist	missen	mist	1	5	plural	plural	De inwoners onder de bureaus missen de persoon.
De personen naast de fietsen zien	De personen naast de fietsen ziet	zien	ziet	1	5	plural	plural	De personen naast de fietsen zien de persoon.
De advocaten naast de ramen stimuleren	De advocaten naast de ramen stimuleert	stimuleren	stimuleert	1	5	plural	plural	De advocaten naast de ramen stimuleren de persoon.
De schrijvers onder de bomen herkennen	De schrijvers onder de bomen herkent	herkennen	herkent	1	5	plural	plural	De schrijvers onder de bomen herkennen de persoon.
De personen bij de ramen onderzoeken	De personen bij de ramen onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De personen bij de ramen onderzoeken de persoon.
De schrijvers bij de stoelen groeten	De schrijvers bij de stoelen groet	groeten	groet	1	5	plural	plural	De schrijvers bij de stoelen groeten de persoon.
De moeders onder de tafels bekritiseren	De moeders onder de tafels bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De moeders onder de tafels bekritiseren de persoon.
De personen naast de tafels steunen	De personen naast de tafels steunt	steunen	steunt	1	5	plural	plural	De personen naast de tafels steunen de persoon.
De inwoners onder de fietsen kennen	De inwoners onder de fietsen kent	kennen	kent	1	5	plural	plural	De inwoners onder de fietsen kennen de persoon.
De meiden naast de bureaus vermijden	De meiden naast de bureaus vermijdt	vermijden	vermijdt	1	5	plural	plural	De meiden naast de bureaus vermijden de persoon.
De moeders naast de bureaus herkennen	De moeders naast de bureaus herkent	herkennen	herkent	1	5	plural	plural	De moeders naast de bureaus herkennen de persoon.
De mannen bij de bureaus herkennen	De mannen bij de bureaus herkent	herkennen	herkent	1	5	plural	plural	De mannen bij de bureaus herkennen de persoon.
De schrijvers op de bureaus steunen	De schrijvers op de bureaus steunt	steunen	steunt	1	5	plural	plural	De schrijvers op de bureaus steunen de persoon.
De inwoners onder de tafels stimuleren	De inwoners onder de tafels stimuleert	stimuleren	stimuleert	1	5	plural	plural	De inwoners onder de tafels stimuleren de persoon.
De vaders achter de fietsen roepen	De vaders achter de fietsen roept	roepen	roept	1	5	plural	plural	De vaders achter de fietsen roepen de persoon.
De winnaars bij de fietsen begrijpen	De winnaars bij de fietsen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De winnaars bij de fietsen begrijpen de persoon.
De mannen naast de vrachtwagens groeten	De mannen naast de vrachtwagens groet	groeten	groet	1	5	plural	plural	De mannen naast de vrachtwagens groeten de persoon.
De vaders naast de bureaus vertrouwen	De vaders naast de bureaus vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De vaders naast de bureaus vertrouwen de persoon.
De boeren achter de vrachtwagens verleiden	De boeren achter de vrachtwagens verleidt	verleiden	verleidt	1	5	plural	plural	De boeren achter de vrachtwagens verleiden de persoon.
De tantes achter de tafels onderzoeken	De tantes achter de tafels onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De tantes achter de tafels onderzoeken de persoon.
De boeren bij de bureaus bekritiseren	De boeren bij de bureaus bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De boeren bij de bureaus bekritiseren de persoon.
De vrienden naast de bureaus missen	De vrienden naast de bureaus mist	missen	mist	1	5	plural	plural	De vrienden naast de bureaus missen de persoon.
De schrijvers naast de vrachtwagens steunen	De schrijvers naast de vrachtwagens steunt	steunen	steunt	1	5	plural	plural	De schrijvers naast de vrachtwagens steunen de persoon.
De atleten achter de vrachtwagens groeten	De atleten achter de vrachtwagens groet	groeten	groet	1	5	plural	plural	De atleten achter de vrachtwagens groeten de persoon.
De moeders onder de tafels missen	De moeders onder de tafels mist	missen	mist	1	5	plural	plural	De moeders onder de tafels missen de persoon.
De tantes naast de stoelen steunen	De tantes naast de stoelen steunt	steunen	steunt	1	5	plural	plural	De tantes naast de stoelen steunen de persoon.
De vaders bij de bomen kennen	De vaders bij de bomen kent	kennen	kent	1	5	plural	plural	De vaders bij de bomen kennen de persoon.
De schrijvers onder de fietsen groeten	De schrijvers onder de fietsen groet	groeten	groet	1	5	plural	plural	De schrijvers onder de fietsen groeten de persoon.
De atleten achter de bomen onderzoeken	De atleten achter de bomen onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De atleten achter de bomen onderzoeken de persoon.
De vaders achter de tafels roepen	De vaders achter de tafels roept	roepen	roept	1	5	plural	plural	De vaders achter de tafels roepen de persoon.
De moeders onder de bomen verleiden	De moeders onder de bomen verleidt	verleiden	verleidt	1	5	plural	plural	De moeders onder de bomen verleiden de persoon.
De mannen achter de bomen vermijden	De mannen achter de bomen vermijdt	vermijden	vermijdt	1	5	plural	plural	De mannen achter de bomen vermijden de persoon.
De vaders naast de bureaus kennen	De vaders naast de bureaus kent	kennen	kent	1	5	plural	plural	De vaders naast de bureaus kennen de persoon.
De vrienden achter de bomen roepen	De vrienden achter de bomen roept	roepen	roept	1	5	plural	plural	De vrienden achter de bomen roepen de persoon.
De inwoners naast de stoelen bekritiseren	De inwoners naast de stoelen bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De inwoners naast de stoelen bekritiseren de persoon.
De winnaars achter de fietsen roepen	De winnaars achter de fietsen roept	roepen	roept	1	5	plural	plural	De winnaars achter de fietsen roepen de persoon.
De vaders op de fietsen verleiden	De vaders op de fietsen verleidt	verleiden	verleidt	1	5	plural	plural	De vaders op de fietsen verleiden de persoon.
De personen naast de fietsen vermijden	De personen naast de fietsen vermijdt	vermijden	vermijdt	1	5	plural	plural	De personen naast de fietsen vermijden de persoon.
De mannen achter de vrachtwagens missen	De mannen achter de vrachtwagens mist	missen	mist	1	5	plural	plural	De mannen achter de vrachtwagens missen de persoon.
De schrijvers naast de ramen vermijden	De schrijvers naast de ramen vermijdt	vermijden	vermijdt	1	5	plural	plural	De schrijvers naast de ramen vermijden de persoon.
De vaders naast de vrachtwagens kennen	De vaders naast de vrachtwagens kent	kennen	kent	1	5	plural	plural	De vaders naast de vrachtwagens kennen de persoon.
De vrienden op de ramen roepen	De vrienden op de ramen roept	roepen	roept	1	5	plural	plural	De vrienden op de ramen roepen de persoon.
De vrienden op de tafels vertrouwen	De vrienden op de tafels vertrouwt	vertrouwen	vertrouwt	1	5	plural	plural	De vrienden op de tafels vertrouwen de persoon.
De tantes naast de bureaus vermijden	De tantes naast de bureaus vermijdt	vermijden	vermijdt	1	5	plural	plural	De tantes naast de bureaus vermijden de persoon.
De meiden bij de bureaus roepen	De meiden bij de bureaus roept	roepen	roept	1	5	plural	plural	De meiden bij de bureaus roepen de persoon.
De vaders naast de vrachtwagens bekritiseren	De vaders naast de vrachtwagens bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De vaders naast de vrachtwagens bekritiseren de persoon.
De boeren bij de stoelen kennen	De boeren bij de stoelen kent	kennen	kent	1	5	plural	plural	De boeren bij de stoelen kennen de persoon.
De winnaars naast de ramen begrijpen	De winnaars naast de ramen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De winnaars naast de ramen begrijpen de persoon.
De advocaten op de tafels onderzoeken	De advocaten op de tafels onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De advocaten op de tafels onderzoeken de persoon.
De atleten achter de fietsen horen	De atleten achter de fietsen hoort	horen	hoort	1	5	plural	plural	De atleten achter de fietsen horen de persoon.
De meiden naast de ramen kennen	De meiden naast de ramen kent	kennen	kent	1	5	plural	plural	De meiden naast de ramen kennen de persoon.
De advocaten achter de bomen verleiden	De advocaten achter de bomen verleidt	verleiden	verleidt	1	5	plural	plural	De advocaten achter de bomen verleiden de persoon.
De vrienden onder de bureaus steunen	De vrienden onder de bureaus steunt	steunen	steunt	1	5	plural	plural	De vrienden onder de bureaus steunen de persoon.
De meiden bij de ramen begrijpen	De meiden bij de ramen begrijpt	begrijpen	begrijpt	1	5	plural	plural	De meiden bij de ramen begrijpen de persoon.
De personen bij de stoelen steunen	De personen bij de stoelen steunt	steunen	steunt	1	5	plural	plural	De personen bij de stoelen steunen de persoon.
De boeren bij de vrachtwagens begrijpen	De boeren bij de vrachtwagens begrijpt	begrijpen	begrijpt	1	5	plural	plural	De boeren bij de vrachtwagens begrijpen de persoon.
De ooms bij de fietsen herkennen	De ooms bij de fietsen herkent	herkennen	herkent	1	5	plural	plural	De ooms bij de fietsen herkennen de persoon.
De vrienden bij de vrachtwagens missen	De vrienden bij de vrachtwagens mist	missen	mist	1	5	plural	plural	De vrienden bij de vrachtwagens missen de persoon.
De ooms onder de stoelen bekritiseren	De ooms onder de stoelen bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De ooms onder de stoelen bekritiseren de persoon.
De meiden achter de fietsen herkennen	De meiden achter de fietsen herkent	herkennen	herkent	1	5	plural	plural	De meiden achter de fietsen herkennen de persoon.
De tantes op de bomen missen	De tantes op de bomen mist	missen	mist	1	5	plural	plural	De tantes op de bomen missen de persoon.
De meiden achter de ramen verleiden	De meiden achter de ramen verleidt	verleiden	verleidt	1	5	plural	plural	De meiden achter de ramen verleiden de persoon.
De personen naast de bomen groeten	De personen naast de bomen groet	groeten	groet	1	5	plural	plural	De personen naast de bomen groeten de persoon.
De vrienden op de vrachtwagens bekritiseren	De vrienden op de vrachtwagens bekritiseert	bekritiseren	bekritiseert	1	5	plural	plural	De vrienden op de vrachtwagens bekritiseren de persoon.
De schrijvers achter de tafels vermijden	De schrijvers achter de tafels vermijdt	vermijden	vermijdt	1	5	plural	plural	De schrijvers achter de tafels vermijden de persoon.
De inwoners achter de tafels onderzoeken	De inwoners achter de tafels onderzoekt	onderzoeken	onderzoekt	1	5	plural	plural	De inwoners achter de tafels onderzoeken de persoon.
